,,,,,,,On Stream,,,,,,,,,
1,2,SnD,Terrace,OpTic Nation,6,7.04,,OpTic Nation,NOTHOST,Mboze,3,7,,,1,1
,,,,,,http://gyazo.com/7f7b48fa6b6703b15e47c0fc0c574006,,OpTic Nation,NOTHOST,Karma,13,5,,,0,4
,,,,,,http://gyazo.com/465e1692eac049fa868ef97697ba7394,,OpTic Nation,NOTHOST,Teepee,7,6,,,3,1
1,2,SnD,Terrace,Team Kaliber,4,,,OpTic Nation,NOTHOST,Proofy,4,7,,,0,0
,,,,,,,,,,,,,,,,
,,,,,,,,Team Kaliber,NOTHOST,Sharp,6,7,,,1,1
1,2,SnD,Terrace,OpTic Nation,6,TRUE,W,Team Kaliber,NOTHOST,Goonjar,5,8,,,2,1
1,2,SnD,Terrace,Team Kaliber,4,FALSE,L,Team Kaliber,NOTHOST,Theory,6,6,2,,2,0
,,,,,,,,Team Kaliber,NOTHOST,Loony,8,6,,,1,2
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,3,CTF,Retreat,OpTic Nation,2,10,,OpTic Nation,NOTHOST,Mboze,17,27,,1,1,
,,,,,,http://gyazo.com/1ebcafe6417bdc464f928b49643ddad4,,OpTic Nation,NOTHOST,Karma,18,26,1,1,,
,,,,,,,,OpTic Nation,NOTHOST,Teepee,17,22,1,1,,
1,3,CTF,Retreat,Team Kaliber,5,,,OpTic Nation,NOTHOST,Proofy,26,26,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,Team Kaliber,NOTHOST,Sharp,22,21,1,2,3,
1,3,CTF,Retreat,OpTic Nation,2,FALSE,L,Team Kaliber,NOTHOST,Goonjar,22,21,1,,1,
1,3,CTF,Retreat,Team Kaliber,5,TRUE,W,Team Kaliber,HOST,Theory,23,22,2,2,1,
,,,,,,,,Team Kaliber,NOTHOST,Loony,31,15,1,3,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,4,Uplink,Biolab,OpTic Nation,5,10,,OpTic Nation,NOTHOST,Mboze,16,26,,,,
1,4,Uplink,Biolab,Team Kaliber,7,http://gyazo.com/c6b6f55dce9e658c720eecb06bfbbd76,,OpTic Nation,HOST,Karma,27,28,,,,
,,,,,,,,OpTic Nation,NOTHOST,Teepee,22,25,3,,,
1,4,Uplink,Biolab,OpTic Nation,,,,OpTic Nation,NOTHOST,Proofy,29,27,2,,,
1,4,Uplink,Biolab,Team Kaliber,,,,,,,,,,,,
,,,,,,,,Team Kaliber,NOTHOST,Sharp,20,27,1,,,
1,4,Uplink,Biolab,OpTic Nation,5,FALSE,L,Team Kaliber,NOTHOST,Goonjar,30,23,,,,
1,4,Uplink,Biolab,Team Kaliber,7,TRUE,W,Team Kaliber,NOTHOST,Theory,29,24,2,,,
,,,,,,,,Team Kaliber,NOTHOST,Loony,25,22,4,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1,1,HP,Detroit,OpTic Gaming,191,9.56,On Stream,OpTic Gaming,NOTHOST,Nadeshot,34,35,6,1,,
1,1,HP,Detroit,Justus,250,http://gyazo.com/c69f88180580fce8e4a699d9d147d5f2,,OpTic Gaming,NOTHOST,Formal,29,36,8,4,,
,,,,,,,,OpTic Gaming,NOTHOST,Scump,32,34,7,2,,
1,1,HP,Detroit,OpTic Gaming,,,,OpTic Gaming,NOTHOST,Crimsix,29,35,6,1,,
1,1,HP,Detroit,Justus,,,,,,,,,,,,
,,,,,,,,Justus,HOST,Mochila,45,30,12,10,,
1,1,HP,Detroit,OpTic Gaming,191,FALSE,L,Justus,NOTHOST,Classic,32,37,11,7,,
1,1,HP,Detroit,Justus,250,TRUE,W,Justus,NOTHOST,Slacked,26,33,4,3,,
,,,,,,,,Justus,NOTHOST,Enable,36,26,7,9,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,2,SnD,Biolab,OpTic Gaming,4,5.38,,OpTic Gaming,NOTHOST,Nadeshot,9,7,,,0,2
,,,,,,http://gyazo.com/3190ac5aca973d5b342067eb9f433e46,,OpTic Gaming,HOST,Formal,3,8,,,1,0
,,,,,,,,OpTic Gaming,NOTHOST,Scump,3,7,,,2,1
1,2,SnD,Biolab,Justus,6,,,OpTic Gaming,NOTHOST,Crimsix,8,8,,1,3,1
,,,,,,,,,,,,,,,,
,,,,,,,,Justus,NOTHOST,Mochila,9,7,,,0,0
1,2,SnD,Biolab,OpTic Gaming,4,FALSE,L,Justus,NOTHOST,Classic,8,7,2,,1,2
1,2,SnD,Biolab,Justus,6,TRUE,W,Justus,NOTHOST,Slacked,5,5,,,1,0
,,,,,,,,Justus,NOTHOST,Enable,8,5,,,2,4
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,3,CTF,Ascend,OpTic Gaming,3,10,,OpTic Gaming,NOTHOST,Nadeshot,18,20,1,2,,
,,,,,,http://gyazo.com/e475f93d4c37a8fa4a81b622e6dea2d5,,OpTic Gaming,NOTHOST,Formal,26,26,,1,2,
,,,,,,,,OpTic Gaming,NOTHOST,Scump,29,22,,2,2,
1,3,CTF,Ascend,Justus,2,,,OpTic Gaming,NOTHOST,Crimsix,25,19,2,1,4,
,,,,,,,,,,,,,,,,
,,,,,,,,Justus,HOST,Mochila,25,25,1,3,3,
1,3,CTF,Ascend,OpTic Gaming,3,TRUE,W,Justus,NOTHOST,Classic,20,25,1,,,
1,3,CTF,Ascend,Justus,2,FALSE,L,Justus,NOTHOST,Slacked,23,23,,2,1,
,,,,,,,,Justus,NOTHOST,Enable,19,25,,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,4,Uplink,Comeback,OpTic Gaming,7,10,,OpTic Gaming,NOTHOST,Nadeshot,27,25,,,,
1,4,Uplink,Comeback,Justus,12,http://gyazo.com/b4dda733d8bc88b2d821767fe5667e15,,OpTic Gaming,HOST,Formal,26,29,4,,,
,,,,,,,,OpTic Gaming,NOTHOST,Scump,27,25,2,,,
1,4,Uplink,Comeback,OpTic Gaming,,,,OpTic Gaming,NOTHOST,Crimsix,20,29,1,,,
1,4,Uplink,Comeback,Justus,,,,,,,,,,,,
,,,,,,,,Justus,NOTHOST,Mochila,31,23,5,,,
1,4,Uplink,Comeback,OpTic Gaming,7,FALSE,L,Justus,NOTHOST,Classic,21,30,,,,
1,4,Uplink,Comeback,Justus,12,TRUE,W,Justus,NOTHOST,Slacked,26,22,,,,
,,,,,,,,Justus,NOTHOST,Enable,30,26,7,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1,1,HP,Biolab,Aware Gaming,250,9.13,On Stream,Aware Gaming,NOTHOST,Sender,29,31,7,4,,
1,1,HP,Biolab,eLevate,146,http://gyazo.com/fb806faf5aeabbe4b65739d5fd9d5ccd,,Aware Gaming,HOST,happy,35,22,2,3,,
,,,,,,,,Aware Gaming,NOTHOST,Lawless,28,21,6,5,,
1,1,HP,Biolab,Aware Gaming,,,,Aware Gaming,NOTHOST,Accuracy,35,26,8,5,,
1,1,HP,Biolab,eLevate,,,,,,,,,,,,
,,,,,,,,eLevate,NOTHOST,Killa,22,35,7,3,,
1,1,HP,Biolab,Aware Gaming,250,TRUE,W,eLevate,NOTHOST,Mirx,23,29,5,2,,
1,1,HP,Biolab,eLevate,146,FALSE,L,eLevate,NOTHOST,Spacely,24,31,5,1,,
,,,,,,,,eLevate,NOTHOST,Studyy,30,33,4,1,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,2,SnD,Riot,Aware Gaming,6,8.44,,Aware Gaming,NOTHOST,Sender,13,5,,,1,4
,,,,,,http://gyazo.com/3e2202e93a904cb3099dded0ba0fe856,,Aware Gaming,NOTHOST,happy,8,4,,1,1,1
,,,,,,,,Aware Gaming,NOTHOST,Lawless,5,5,,,1,0
1,2,SnD,Riot,eLevate,3,,,Aware Gaming,NOTHOST,Accuracy,7,5,3,,2,1
,,,,,,,,,,,,,,,,
,,,,,,,,eLevate,NOTHOST,Killa,4,7,,1,2,0
1,2,SnD,Riot,Aware Gaming,6,TRUE,W,eLevate,NOTHOST,Mirx,4,9,,,2,1
1,2,SnD,Riot,eLevate,3,FALSE,L,eLevate,HOST,Spacely,6,9,,,1,1
,,,,,,,,eLevate,NOTHOST,Studyy,4,8,2,,1,1
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,3,Uplink,Detroit,Aware Gaming,5,10,,Aware Gaming,NOTHOST,Sender,31,21,2,,,
,,,,,,http://gyazo.com/e28a31b5c80763cca524fa52398bdc52,,Aware Gaming,NOTHOST,happy,31,18,1,,,
,,,,,,,,Aware Gaming,NOTHOST,Lawless,20,23,2,,,
1,3,Uplink,Detroit,eLevate,1,,,Aware Gaming,NOTHOST,Accuracy,20,22,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,eLevate,NOTHOST,Killa,19,28,,,,
1,3,Uplink,Detroit,Aware Gaming,5,TRUE,W,eLevate,NOTHOST,Mirx,22,26,1,,,
1,3,Uplink,Detroit,eLevate,1,FALSE,L,eLevate,NOTHOST,Spacely,15,24,,,,
,,,,,,,,eLevate,NOTHOST,Studyy,27,24,,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,,,,,,,,,,,,
