,,,,,,,,,,,,,,,,
1,1,HP,Retreat,Brazilla,170,10,On Stream,Brazilla,NOTHOST,Nikko,37,33,8,5,,
1,1,HP,Retreat,SSOF,202,,,Brazilla,NOTHOST,ForTunaTo,25,35,8,2,,
,,,,,,,,Brazilla,NOTHOST,iRapp,35,33,7,5,,
1,1,HP,Retreat,Brazilla,,,,Brazilla,NOTHOST,STAL1ZY,32,39,13,5,,
1,1,HP,Retreat,SSOF,,,,,,,,,,,,
,,,,,,,,SSOF,NOTHOST,Caio,32,32,12,2,,
1,1,HP,Retreat,Brazilla,170,FALSE,L,SSOF,NOTHOST,Carlao,32,31,9,1,,
1,1,HP,Retreat,SSOF,202,TRUE,W,SSOF,NOTHOST,Le,34,33,3,4,,
,,,,,,,,SSOF,NOTHOST,Hx,42,36,13,4,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,2,SnD,Riot,Brazilla,6,9.57,,Brazilla,NOTHOST,Nikko,9,9,1,1,1,
,,,,,,,,Brazilla,NOTHOST,ForTunaTo,10,7,0,1,2,1
,,,,,,,,Brazilla,NOTHOST,iRapp,4,10,4,0,1,1
1,2,SnD,Riot,SSOF,5,,,Brazilla,NOTHOST,STAL1ZY,9,8,0,0,1,
,,,,,,,,,,,,,,,,
,,,,,,,,SSOF,NOTHOST,Caio,9,8,0,0,1,2
1,2,SnD,Riot,Brazilla,6,FALSE,W,SSOF,NOTHOST,Carlao,8,7,4,0,2,1
1,2,SnD,Riot,SSOF,5,TRUE,L,SSOF,NOTHOST,Le,10,9,0,0,1,4
,,,,,,,,SSOF,NOTHOST,Hx,7,8,0,1,2,2
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,3,Uplink,Biolab,Brazilla,4,10,,Brazilla,NOTHOST,Nikko,18,29,0,,,
,,,,,,,,Brazilla,NOTHOST,ForTunaTo,32,25,0,,,
,,,,,,,,Brazilla,NOTHOST,iRapp,15,29,1,,,
1,3,Uplink,Biolab,SSOF,17,,,Brazilla,NOTHOST,STAL1ZY,16,27,3,,,
,,,,,,,,,,,,,,,,
,,,,,,,,SSOF,NOTHOST,Caio,20,22,8,,,
1,3,Uplink,Biolab,Brazilla,4,FALSE,L,SSOF,NOTHOST,Carlao,37,16,0,,,
1,3,Uplink,Biolab,SSOF,17,TRUE,W,SSOF,NOTHOST,Le,29,19,6,,,
,,,,,,,,SSOF,NOTHOST,Hx,17,24,3,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,4,CTF,Ascend,Brazilla,3,10,,Brazilla,NOTHOST,Nikko,28,23,0,,,
1,4,CTF,Ascend,SSOF,2,,,Brazilla,NOTHOST,ForTunaTo,25,23,1,,,
,,,,,,,,Brazilla,NOTHOST,iRapp,14,20,1,,,
1,4,CTF,Ascend,Brazilla,,,,Brazilla,NOTHOST,STAL1ZY,18,23,1,,,
1,4,CTF,Ascend,SSOF,,,,,,,,,,,,
,,,,,,,,SSOF,NOTHOST,Caio,27,19,0,,,
1,4,CTF,Ascend,Brazilla,3,FALSE,W,SSOF,NOTHOST,Carlao,15,23,0,,,
1,4,CTF,Ascend,SSOF,2,TRUE,L,SSOF,NOTHOST,Le,24,18,0,,,
,,,,,,,,SSOF,NOTHOST,Hx,23,26,2,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,5,SnD,Detroit,Brazilla,5,n/a,,Brazilla,NOTHOST,Nikko,6,6,0,,,
,,,,,,,,Brazilla,NOTHOST,ForTunaTo,8,6,0,,2,1
,,,,,,,,Brazilla,NOTHOST,iRapp,9,7,1,,2,
1,5,SnD,Detroit,SSOF,6,,,Brazilla,NOTHOST,STAL1ZY,6,6,0,,2,1
,,,,,,,,,,,,,,,,
,,,,,,,,SSOF,NOTHOST,Caio,4,9,1,,1,2
1,5,SnD,Detroit,Brazilla,5,TRUE,L,SSOF,NOTHOST,Carlao,8,5,2,,1,1
1,5,SnD,Detroit,SSOF,6,FALSE,W,SSOF,NOTHOST,Le,8,6,0,,2,2
,,,,,,,,SSOF,NOTHOST,Hx,5,6,0,,,2
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1,1,HP,Retreat,Virtue Gaming,250,9.26,On Stream,Virtue Gaming,NOTHOST,Rafa,38,29,6,2,,
1,1,HP,Retreat,DOGS,106,,,Virtue Gaming,NOTHOST,RxcK,29,30,6,,,
,,,,,,,,Virtue Gaming,NOTHOST,VrTChamp,39,24,14,2,,
1,1,HP,Retreat,Virtue Gaming,,,,Virtue Gaming,NOTHOST,CocoLander,30,21,12,,,
1,1,HP,Retreat,DOGS,,,,,,,,,,,,
,,,,,,,,DOGS,NOTHOST,Batuta,28,36,11,4,,
1,1,HP,Retreat,Virtue Gaming,250,TRUE,W,DOGS,NOTHOST,FKiNg,22,33,10,,,
1,1,HP,Retreat,DOGS,106,FALSE,L,DOGS,NOTHOST,eRoDy,32,33,6,5,,
,,,,,,,,DOGS,NOTHOST,DJNay,20,35,8,1,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,2,SnD,Riot,Virtue Gaming,6,10.19,,Virtue Gaming,NOTHOST,Rafa,9,7,,,3,1
,,,,,,,,Virtue Gaming,NOTHOST,RxcK,9,9,,,,1
,,,,,,,,Virtue Gaming,NOTHOST,VrTChamp,13,8,2,,1,1
1,2,SnD,Riot,DOGS,5,,,Virtue Gaming,NOTHOST,CocoLander,4,6,1,,,2
,,,,,,,,,,,,,,,,
,,,,,,,,DOGS,NOTHOST,Batuta,10,8,,,1,3
1,2,SnD,Riot,Virtue Gaming,6,TRUE,W,DOGS,NOTHOST,FKiNg,3,10,,,1,1
1,2,SnD,Riot,DOGS,5,FALSE,L,DOGS,NOTHOST,eRoDy,9,9,3,,1,2
,,,,,,,,DOGS,NOTHOST,DJNay,8,8,,1,4,0
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
1,3,Uplink,Biolab,Virtue Gaming,12,10,,Virtue Gaming,NOTHOST,Rafa,22,24,,,,
,,,,,,,,Virtue Gaming,NOTHOST,RxcK,14,24,6,,,
,,,,,,,,Virtue Gaming,NOTHOST,VrTChamp,39,23,4,,,
1,3,Uplink,Biolab,DOGS,4,,,Virtue Gaming,NOTHOST,CocoLander,17,22,2,,,
,,,,,,,,,,,,,,,,
,,,,,,,,DOGS,NOTHOST,Batuta,22,28,,,,
1,3,Uplink,Biolab,Virtue Gaming,12,TRUE,W,DOGS,NOTHOST,FKiNg,24,20,2,,,
1,3,Uplink,Biolab,DOGS,4,FALSE,L,DOGS,NOTHOST,eRoDy,27,24,,,,
,,,,,,,,DOGS,NOTHOST,DJNay,18,20,2,,,
,,,,,,,,,,,,,,,,
